uid,namedLocation,domainID,siteID,plotID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,subtypeSpecification,transectMeter,directionFromTransect,ninetyDegreeDistance,sampleLatitude,sampleLongitude,sampleGeodeticDatum,sampleCoordinateUncertainty,sampleElevation,sampleElevationUncertainty,date,editedDate,individualID,taxonID,scientificName,identificationQualifier,taxonRank,growthForm,vstTag,samplingProtocolVersion,measuredBy,identifiedBy,recordedBy,remarks,dataQF,publicationDate,release
cf50a9c5-dc45-49c2-a491-3b0f43642ed1,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,742,Left,3,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06218,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
47ba37f6-6cd7-48dc-9892-db803407b656,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,269,Right,5,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06238,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
9707240b-f3e9-4fd8-b21d-beea1b73632e,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,109,Right,3,,,WGS84,,,,2017-02-24,2018-02-26,NEON.PLA.D02.BLAN.06229,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,gchapman@neoninc.org,"",atypical fungal damage; dropped 20180227,,20200511T151500Z,undetermined
bf8fb94d-4452-47e9-8208-3c78da0005ce,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,687,Right,2,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06700,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
142269ef-188a-4c7c-9243-e37cb2a5d28c,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,721,Right,4,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06697,SOAL6,Solidago altissima L.,"",species,Forb,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
8c4ad5ad-6091-4b01-9bb1-66c1fa3c7033,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,375,Right,2,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06687,SOAL6,Solidago altissima L.,"",species,Forb,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
0547778e-ce39-44d4-ae49-8dce5abd3652,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,325,Left,6,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06243,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
448d8f3b-9356-4705-8e96-fd67ccc2d160,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,725,Right,3,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06217,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
8727e006-3a24-47a4-8d29-f5c5eea035f7,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,181,Right,1,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06234,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
ebcbab4a-1aff-4aff-9f96-496b125fd010,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,318,Left,3,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06693,SOAL6,Solidago altissima L.,"",species,Forb,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
e7bbb3ff-cfc1-4c13-a5f6-abb6a620d42f,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,385,Right,2,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06686,SOAL6,Solidago altissima L.,"",species,Forb,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
40d01953-9586-4855-8d42-726dd14439eb,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,473,Right,1,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06502,SOAL6,Solidago altissima L.,"",species,Forb,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
d95e2bfc-0065-49fd-af03-954c28b0dd38,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,298,Right,3,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06240,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
47adfc0d-2c4a-4fe8-9b28-ac0ea792aa52,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,464,Right,4,,,WGS84,,,,2017-02-24,2018-05-02,NEON.PLA.D02.BLAN.06501,SOAL6,Solidago altissima L.,"",species,Forb,,NEON.DOC.014040vJ,jward@battelleecology.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
141b2e7d-f1c3-4fd2-9441-9c5a0b39b89c,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,488,Left,4,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06248,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
ebf42942-120a-4bd7-8690-1ef47a6ba588,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,713,Right,2,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06698,SOAL6,Solidago altissima L.,"",species,Forb,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
abe09cff-737e-47a0-bf8b-bf8f030b5015,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,464,Right,4,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06501,SOAL6,Solidago altissima L.,"",species,Forb,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
8fd1d581-4972-4ec0-8996-9b87ebd90d2a,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,476,Left,2,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06300,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
9d18e5ce-aa1c-4751-ab4f-217f88f45eec,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,395,Left,2,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06684,SOAL6,Solidago altissima L.,"",species,Forb,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
9e8004ab-90a1-4d6c-a3db-63c248371309,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,50,Left,4,,,WGS84,,,,2017-02-24,2018-02-12,NEON.PLA.D02.BLAN.06695,SOAL6,Solidago altissima L.,"",species,Forb,,NEON.DOC.014040vJ,alandes@field-ops.org,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
cf2f2c79-02b6-4ff7-b7e7-77aed1b7ae76,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,285,Left,2,,,WGS84,,,,2017-02-24,2019-07-31,NEON.PLA.D02.BLAN.06694,SOAL6,Solidago altissima L.,"",species,Forb,,NEON.DOC.014040vL,0000-0001-8122-5196,llemmon@field-ops.org,"",no entry,,20200511T151500Z,undetermined
bbe621ec-52f0-4eb9-a6b2-aca54ca4d103,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,615,Left,2.5,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06506,SOAL6,Solidago altissima L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
a5117ec3-3bd9-4b59-843b-ccc61facd8bc,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,394,Right,2.5,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06685,SOAL6,Solidago altissima L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
55b76d22-27ec-43ba-b86d-9e7577c15613,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,340,Left,6.1,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06691,SOAL6,Solidago altissima L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
3c679d7d-20e3-4d7f-b128-899d30cd45ba,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,491,Left,0.5,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06291,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",jcoloso@neoninc.org,shackley@neoninc.org,shackley@neoninc.org,"",,20200511T151500Z,undetermined
aea976d7-de92-4626-9eb8-16757e7738b5,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,520,Right,3.7,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06202,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
f514f648-d60c-4722-8a30-9d47dcf90493,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,497,Left,1,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06289,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",jcoloso@neoninc.org,shackley@neoninc.org,shackley@neoninc.org,"",,20200511T151500Z,undetermined
b375d58d-a5d5-40f0-bf8d-c96079c99ca6,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,462,Left,1.9,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06244,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
4c7bbb6d-00b0-4838-9397-37d7f225f234,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,15,Left,2.8,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06223,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
0e26e1b9-7107-4fc5-88f6-67dcdacd34e6,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,506,Right,1,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06286,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",jcoloso@neoninc.org,shackley@neoninc.org,shackley@neoninc.org,"",,20200511T151500Z,undetermined
7858e32b-dd5f-44ac-b901-76cd9a643973,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,461,Right,4.1,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06247,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
2b8817ed-3609-4b2d-8cc6-a843cf57caa3,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,527,Right,2.4,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06504,SOAL6,Solidago altissima L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
62de37c6-de0f-4cd3-853f-a553b6557528,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,395,Left,2.5,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06684,SOAL6,Solidago altissima L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
fc9e382f-26ed-429a-aacf-152acc229d30,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,501,Right,3.1,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06503,SOAL6,Solidago altissima L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
df42ca2c-da8a-441f-b88e-d693caa0b11c,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,16,Left,4.8,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06224,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
b1a461ac-ef19-41e9-87d8-ff33cc548b96,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,94,Left,4.4,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06228,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
2a3189f6-0b7a-41f2-8713-eb3795294a9e,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,524,Right,5.9,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06203,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
6cbc291e-7bcb-4e05-a6d7-fbd0e2ebfef8,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,571,Right,7.4,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06207,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
71479de3-7cf1-4ce2-9270-20464ab2f0d6,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,469,Left,2,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06297,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",jcoloso@neoninc.org,shackley@neoninc.org,shackley@neoninc.org,"",,20200511T151500Z,undetermined
8f4f33eb-46da-4972-a0c0-4495f5170c53,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,464,Right,4,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06501,SOAL6,Solidago altissima L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
f5bc5dbc-41dc-4da1-a675-678c17efa128,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,360,Left,1.4,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06689,SOAL6,Solidago altissima L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
f20cf4df-46df-4f2f-9beb-8d76b7d373b7,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,484,Right,0.5,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06295,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",jcoloso@neoninc.org,shackley@neoninc.org,shackley@neoninc.org,"",,20200511T151500Z,undetermined
feea454d-cb5f-4903-8101-35c57b88d6eb,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,543,Right,2.7,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06205,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
c053fd86-9199-46b7-b7fc-87c93f788a7e,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,385,Right,1.9,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06686,SOAL6,Solidago altissima L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
76dcadcd-645f-4de8-9b90-63df3c6b63d2,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,498,Right,2,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06288,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",jcoloso@neoninc.org,shackley@neoninc.org,shackley@neoninc.org,"",,20200511T151500Z,undetermined
1b04748a-8cc2-4115-b735-20a772d6538c,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,455,Left,6,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06246,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
3c43dc83-5bad-43b0-8117-3a21c0823f89,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,484,Right,2,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06299,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",jcoloso@neoninc.org,shackley@neoninc.org,shackley@neoninc.org,"",,20200511T151500Z,undetermined
5d914a9e-c586-4c68-a3fa-9c100cec73e1,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,488,Left,4.3,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06248,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
f83d262d-2da8-441d-a0c3-273871fd6353,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,476,Left,2,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06300,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",jcoloso@neoninc.org,shackley@neoninc.org,shackley@neoninc.org,"",,20200511T151500Z,undetermined
f8cca68c-efa1-4af6-b950-f15afcabe49d,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,511,Right,3.2,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06201,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
c5dbbc23-61bc-4f0f-bc70-6c868f2d6124,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,504,Right,0.5,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06287,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",jcoloso@neoninc.org,shackley@neoninc.org,shackley@neoninc.org,"",,20200511T151500Z,undetermined
5f71bf8a-78b8-42db-91ce-7ecf2b1617f0,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,502,Left,3.4,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06249,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
183d68ef-9d4b-40a8-a636-c4863e037b7d,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,524,Left,2.4,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06250,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
aacc3351-3d58-4ed9-b399-86893eed8f3a,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,529,Right,5,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06251,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
d141c55c-7069-4c06-a108-fbfaaa64317c,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,473,Right,1.3,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06502,SOAL6,Solidago altissima L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
483fe380-c99f-4b0d-872c-5e7fc85d32c2,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,556,Left,2.6,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06206,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
288d2201-dbbb-4b9d-97c8-9ce178a4bbe3,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,537,Left,1.8,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06204,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
a065768a-e11d-47bf-9da2-b8178e78e34e,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,375,Right,2.2,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06687,SOAL6,Solidago altissima L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
980d3f87-6e36-42ac-8233-9721ad866051,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,8,Right,2.8,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06222,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
72dd3680-17c8-4eb2-8d11-42f6a375c80c,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,163,Left,5,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06232,LOMA6,Lonicera maackii (Rupr.) Herder,cf. species,species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
c583c860-567e-454d-8074-9ee85bc1de5a,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,81,Right,4,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06227,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
0320f9bd-63a0-4696-9bc9-52ad5732f048,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,325,Left,5.5,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06243,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
0f4560fc-d8c2-4a63-9a09-ab88dce9a5b0,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,218,Left,3.4,,,WGS84,,,,2017-02-24,2017-03-31,NEON.PLA.D02.BLAN.06236,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
